1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,18071HRSHDDELAW,110000603749,BEFESA ZINC US INC.,900 DELAWARE AVE,PALMERTON,CARBON,PA,18071,,,40.808331,-75.583339,,BEFESA HOLDING US INC.,807080077,,NA,,NA,NO,331,Primary Metals,,,,,,,331492,,,,,,1323222275481,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.590,9821.000,5976.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15797.590,140.000,0.000,140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1133.000,0.000,0.000,117.000,0.000,0.000,1390.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1390.000,17187.590,0.000,0.000,15797.590,1225.400,164.600,0.000,0.000,15901.000,0.000,0.000,0.000,33088.590,,PRODUCTION,1.030
2023,16037CNCCRLOWER,110056955335,ADVANCED POLYMER TECHNOLOGY,109 CONICA LN,EVANS CITY,BUTLER,PA,16033,,,40.807450,-80.082350,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325510,325211,,,,,1323221636018,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53241.000,0.000,0.000,0.000,0.000,0.000,0.000,53241.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53241.000,53241.000,0.000,0.000,0.000,53241.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53241.000,,PRODUCTION,1.300
2023,1501WTCNRT76RVE,110070664455,ETC NORTHEAST PIPELINE LLC REVOLUTION CRYOGENIC PLANT,76 ROVER LN,BULGER,WASHINGTON,PA,15019,,,40.410171,-80.351901,,ENERGY TRANSFER PARTNERS LP,610792264,,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,,,,,,1323222279453,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,44.600,1445.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1490.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51136.990,0.000,51136.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51136.990,1490.200,0.000,0.000,1490.200,0.000,0.000,0.000,51136.990,0.000,0.000,264.600,0.000,52891.790,,PRODUCTION,1.390
2023,19067VNWTR200DE,110000913076,UNIVAR SOLUTIONS USA - MORRISVILLE BRANCH,200 DEAN SIEVERS PL,MORRISVILLE,BUCKS,PA,19067,,,40.169860,-74.757600,,UNIVAR SOLUTIONS LLC,102971785,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221870975,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,1775WSPRRP1MILL,110071434432,SUPERIOR PLUS ENERGY SERVICES INC. - MILL STREET STATION,10 MILL ST,MONTOURSVILLE,LYCOMING,PA,17754,,,41.249862,-76.933937,,NA,,SUPERIOR PLUS ENERGY SERVICES INC,NA,,SUPERIOR PLUS CORP,NO,999,Other,,,,,,,457120,424720,,,,,1323222356836,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.005,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,,PRODUCTION,0.720
2023,17832FSTRWMARIO,110007026306,MOUNT CARMEL COGEN FACILITY,MARION HEIGHTS RD,MARION HEIGHTS,NORTHUMBERLAND,PA,17832,,,40.804955,-76.463539,,NA,,NA,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323222357941,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.129,20.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6060.000,0.000,0.000,0.000,0.000,6080.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6080.705,0.000,0.000,6080.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6080.705,,PRODUCTION,0.980
2023,16142DRYFRRR1BO,110010979753,DAIRY FARMERS OF AMERICA INC,925 STATE RT 18,NEW WILMINGTON,LAWRENCE,PA,16142,,,41.120290,-80.359550,,DAIRY FARMERS OF AMERICA INC,029855640,DAIRY FARMERS OF AMERICA INC,NA,,NA,NO,311,Food,,,,,,,311513,311514,,,,,1323221819891,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,294871.000,0.000,294871.000,,PRODUCTION,0.990
2023,15104SSDGRBRADD,110001116934,USS MON VALLEY WORKS - EDGAR THOMSON PLANT,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,,,40.394465,-79.857261,,US STEEL CORP,029990699,US STEEL CORP,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1323222018893,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,8.000,3.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3056.000,0.000,0.000,0.000,0.000,0.000,0.000,3056.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3056.000,3081.000,0.000,0.000,25.000,3056.000,0.000,0.000,0.000,1801.000,0.000,0.000,0.000,4882.000,,PRODUCTION,1.110
2023,17402HRLYD1425E,110000333416,HARLEY-DAVIDSON MOTOR CO OPERATIONS INC,1425 EDEN RD,YORK,YORK,PA,17402,,,39.984850,-76.718540,,HARLEY-DAVIDSON MOTOR CO,NA,HARLEY-DAVIDSON MOTOR CO,NA,,NA,NO,336,Transportation Equipment,,,,,,,336991,,,,,,1323221892565,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.270,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.270,0.000,7112.000,0.000,0.000,0.000,7112.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7137.270,25.270,0.000,0.000,0.000,0.205,25.065,0.000,0.000,0.000,7112.000,0.000,0.000,7137.270,,PRODUCTION,0.920
2023,1610WLLWDR4FURN,110070218479,ELLWOOD REMELT STEEL,40 FURNACE ST,NEW CASTLE,LAWRENCE,PA,16101,,,40.991014,-80.349234,,ELLWOOD GROUP INC,004341087,ELLWOOD GROUP INC,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1323221877727,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,3.100,4.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.000,73326.000,0.000,0.000,0.000,73326.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74526.000,1207.200,0.000,0.000,7.200,1200.000,0.000,0.000,0.000,0.000,73326.000,0.000,0.000,74533.200,,PRODUCTION,1.260
2023,17726QNTMCBROWN,110001136609,WSP SOLVAY GROUP,400 W BROWN ST,CASTANEA,CLINTON,PA,17726,,,41.121350,-77.437600,,SOLVAY HOLDING INC,874748937,SOLVAY HOLDING INC,SYENSQO SA,372787070,SYENSQO SA,NO,325,Chemicals,,,,,,,325998,,,,,,1323221588078,Acrylamide,NO,0000079061,79-06-1,7575,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,22.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,,ACTIVITY,0.790
2023,18407GNTXCMAINS,110000335469,GENTEX CORP,324 MAIN ST,SIMPSON,LACKAWANNA,PA,18407,,,41.586334,-75.489357,,GENTEX CORP,NA,GENTEX CORP,NA,,NA,NO,336,Transportation Equipment,,,,,,,336413,313320,,,,,1323221604162,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,21.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,,PRODUCTION,0.850
2023,17408TMTCS5MANC,110055568808,KLOECKNER METALS CORP,500 MANCHESTER CT,YORK,YORK,PA,17408,,,39.948850,-76.785890,,KLOECKNER METALS CORP,118706126,KLOECKNER METALS CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332313,423510,,,,,1323221765340,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,398.750,18.350,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58740.000,58740.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58740.000,418.400,0.000,0.000,418.400,0.000,0.000,0.000,0.000,0.000,58740.000,0.000,0.000,59158.400,,PRODUCTION,0.930
2023,16148LLWDC2727F,110000331178,ELLWOOD CRANKSHAFT & MACHINE,2727 FREEDLAND RD,HERMITAGE,MERCER,PA,16148,,,41.197410,-80.473160,,ELLWOOD GROUP INC,004341087,ELLWOOD GROUP INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332710,,,,,,1323221815956,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71715.000,0.000,0.000,0.000,71715.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71715.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71715.000,0.000,0.000,71715.000,,PRODUCTION,0.540
2023,1840WWLLSC5ENTE,110015633135,NOVAE LLC,50 ENTERPRISE DR,CARBONDALE,LACKAWANNA,PA,18407,,,41.581270,-75.498280,,NOVAE LLC,962216503,NOVAE LLC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336214,,,,,,1323221584459,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1321.000,0.000,0.000,0.000,1321.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1321.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1321.000,0.000,0.000,1321.000,,PRODUCTION,1.100
2023,17603LNCST1548F,110001127012,LANCASTER METAL MANUFACTURING,1548 FRUITVILLE PIKE,LANCASTER,LANCASTER,PA,17601,,,40.063180,-76.314050,,BURNHAM HOLDINGS INC,001525054,BURNHAM HOLDINGS INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332322,,,,,,1323222077707,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,14.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.004,0.010,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,11681.340,0.000,0.000,0.000,11681.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11681.350,14.014,0.000,0.000,14.004,0.008,0.002,0.000,0.000,0.000,11681.340,0.000,0.000,11695.354,,PRODUCTION,1.200
2023,19154RDYFD10975,110000337109,MAOLA PHILADELPHIA,10975 DUTTON RD,PHILADELPHIA,PHILADELPHIA,PA,19154,,,40.090650,-74.987990,,NA,,,NA,,NA,NO,311,Food,,,,,,,311511,,,,,,1323221549633,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30830.000,30830.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30830.000,0.000,30830.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30830.000,30830.000,,PRODUCTION,1.050
2023,18936TGRNT161CR,110039071090,SONOCO PROTECTIVE SOLUTIONS INC,161 CORPORATE DR,MONTGOMERYVILLE,MONTGOMERY,PA,18936,,,40.226310,-75.223400,,SONOCO PRODUCTS CO,003354230,SONOCO PRODUCTS CO,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1323221771316,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,16933THMRSPOBOX,110059282887,MURUS CO,3234 RT 549,MANSFIELD,TIOGA,PA,16933,,,41.868800,-76.990240,,NA,,NA,NA,,NA,NO,321,Wood Products,,,,,,,321992,,,,,,1323221846886,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,19007RHMNDOLDRT,110038727562,ROHM & HAAS CHEMICALS LLC,200 RT 413,BRISTOL,BUCKS,PA,19007,,,40.093840,-74.874130,,DOW INC.,117063457,,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323222140410,Methyl acrylate,NO,0000096333,96-33-3,16790,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,5.900,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.900,0.000,0.000,0.000,529.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,529.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,440.000,0.000,0.000,1431.000,0.000,1871.000,0.000,2400.000,539.900,0.000,0.000,10.900,0.000,529.000,0.000,0.000,0.000,0.000,594.000,1871.000,3004.900,,ACTIVITY,0.830
2023,15056HSSYC100WA,110000328994,LIBERTAS COPPER LLC,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,,,40.574131,-80.221311,,NA,,,NA,,NA,NO,331,Primary Metals,,,,,,,331420,,,,,,1323222114631,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20000.000,0.000,0.000,0.000,0.000,20000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20000.000,0.000,0.000,20000.000,,PRODUCTION,1.230
2023,17751VRYCHDRAKE,110042074698,AVERY DENNISON MILL HALL,171 DRAKETOWN RD,MILL HALL,CLINTON,PA,17751,,,41.115300,-77.468133,,AVERY DENNISON CORP,008256364,AVERY DENNISON CORP,NA,,NA,NO,325,Chemicals,,,,,,,325520,,,,,,1323221656580,Ethyl acrylate,NO,0000140885,140-88-5,37929,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,15665WSTNGROUTE,110000583280,RQ RESINS LLC,408 MANOR HARRISON CITY RD,HARRISON CITY,WESTMORELAND,PA,15636,,,40.343950,-79.660080,,NA,,,REACCIONES QUIMICAS,NA,,NO,325,Chemicals,,,,,,,325510,,,,,,1323221647009,Phthalic anhydride,NO,0000085449,85-44-9,10355,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,2000.000,0.000,2000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2060.000,342.000,0.000,0.000,282.000,0.000,60.000,0.000,2000.000,0.000,0.000,0.000,0.000,2342.000,,ACTIVITY,0.070
2023,17236DLMRT25HAR,110022797053,D.L. MARTIN CO.,25 D.L. MARTIN DR.,MERCERSBURG,FRANKLIN,PA,17236,,,39.834721,-77.902222,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332710,,,,,,1323223230626,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20242.000,20242.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20242.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20242.000,0.000,0.000,20242.000,,PRODUCTION,1.120
